id,hd_image,ld_image,datasheet,footprint,manufacturer_part_number,quantity_available,unit_price,manufacturer,description,packaging,series,part_status,minimum_quantity,original,component_id,part_id,model,created_at,updated_at
, *, *, *,,CF18JT16R9,0,0,Zenithsun Electronics Tech,RES 16.9 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,322,,,
, *, *, *,,CF18JT16R5,0,0,Zenithsun Electronics Tech,RES 16.5 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,323,,,
, *, *, *,,CF18JT156,0,0,Zenithsun Electronics Tech,RES 156 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,324,,,
, *, *, *,,CF18JT154,0,0,Zenithsun Electronics Tech,RES 154 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,325,,,
, *, *, *,,CF18JT153K,0,0,Zenithsun Electronics Tech,RES 153K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,326,,,
, *, *, *,,CF18JT15R8,0,0,Zenithsun Electronics Tech,RES 15.8 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,327,,,
, *, *, *,,CF18JT147K,0,0,Zenithsun Electronics Tech,RES 147K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,328,,,
, *, *, *,,CF18JT147,0,0,Zenithsun Electronics Tech,RES 147 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,329,,,
, *, *, *,,CF18JT14R7,0,0,Zenithsun Electronics Tech,RES 14.7 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,330,,,
, *, *, *,,CF18JT14R3,0,0,Zenithsun Electronics Tech,RES 14.3 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,331,,,
, *, *, *,,CF18JT137K,0,0,Zenithsun Electronics Tech,RES 137K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,332,,,
, *, *, *,,CF18JT137,0,0,Zenithsun Electronics Tech,RES 137 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,333,,,
, *, *, *,,CF18JT133,0,0,Zenithsun Electronics Tech,RES 133 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,334,,,
, *, *, *,,CF18JT13R7,0,0,Zenithsun Electronics Tech,RES 13.7 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,335,,,
, *, *, *,,CF18JT13R3,0,0,Zenithsun Electronics Tech,RES 13.3 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,336,,,
, *, *, *,,CF18JT124K,0,0,Zenithsun Electronics Tech,RES 124K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,337,,,
, *, *, *,,CF18JT122K,0,0,Zenithsun Electronics Tech,RES 122K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,338,,,
, *, *, *,,CF18JT12K4,0,0,Zenithsun Electronics Tech,RES 12.4K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,339,,,
, *, *, *,,CF18JT12R4,0,0,Zenithsun Electronics Tech,RES 12.4 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,340,,,
, *, *, *,,CF18JT12K1,0,0,Zenithsun Electronics Tech,RES 12.1K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,341,,,
, *, *, *,,CF18JT12R1,0,0,Zenithsun Electronics Tech,RES 12.1 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,342,,,
, *, *, *,,CF18JT118,0,0,Zenithsun Electronics Tech,RES 118 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,343,,,
, *, *, *,,CF18JT115,0,0,Zenithsun Electronics Tech,RES 115 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,344,,,
, *, *, *,,CF18JT113,0,0,Zenithsun Electronics Tech,RES 113 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,345,,,
, *, *, *,,CF18JT110,0,0,Zenithsun Electronics Tech,RES 110 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,346,,,
, *, *, *,,CF18JT11R8,0,0,Zenithsun Electronics Tech,RES 11.8 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,347,,,
, *, *, *,,CF18JT108K,0,0,Zenithsun Electronics Tech,RES 108K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,348,,,
, *, *, *,,CF18JT105K,0,0,Zenithsun Electronics Tech,RES 105K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,349,,,
, *, *, *,,CF18JT105,0,0,Zenithsun Electronics Tech,RES 105 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,350,,,
, *, *, *,,CF18JT103K,0,0,Zenithsun Electronics Tech,RES 103K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,351,,,
, *, *, *,,CF18JT101,0,0,Zenithsun Electronics Tech,RES 101 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,352,,,
, *, *, *,,CF18JT1R96,0,0,Zenithsun Electronics Tech,RES 1.96 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,353,,,
, *, *, *,,CF18JT1K91,0,0,Zenithsun Electronics Tech,RES 1.91K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,354,,,
, *, *, *,,CF18JT1R91,0,0,Zenithsun Electronics Tech,RES 1.91 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,355,,,
, *, *, *,,CF18JT1M87,0,0,Zenithsun Electronics Tech,RES 1.87M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,356,,,
, *, *, *,,CF18JT1R87,0,0,Zenithsun Electronics Tech,RES 1.87 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,357,,,
, *, *, *,,CF18JT1K84,0,0,Zenithsun Electronics Tech,RES 1.84K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,358,,,
, *, *, *,,CF18JT1M82,0,0,Zenithsun Electronics Tech,RES 1.82M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,359,,,
, *, *, *,,CF18JT1K81,0,0,Zenithsun Electronics Tech,RES 1.81K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,360,,,
, *, *, *,,CF18JT1M78,0,0,Zenithsun Electronics Tech,RES 1.78M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,361,,,
, *, *, *,,CF18JT1K78,0,0,Zenithsun Electronics Tech,RES 1.78K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,362,,,
, *, *, *,,CF18JT1R78,0,0,Zenithsun Electronics Tech,RES 1.78 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,363,,,
, *, *, *,,CF18JT1R74,0,0,Zenithsun Electronics Tech,RES 1.74 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,364,,,
, *, *, *,,CF18JT1R7,0,0,Zenithsun Electronics Tech,RES 1.7 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,365,,,
, *, *, *,,CF18JT1M69,0,0,Zenithsun Electronics Tech,RES 1.69M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,366,,,
, *, *, *,,CF18JT1K68,0,0,Zenithsun Electronics Tech,RES 1.68K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,367,,,
, *, *, *,,CF18JT1K67,0,0,Zenithsun Electronics Tech,RES 1.67K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,368,,,
, *, *, *,,CF18JT1R65,0,0,Zenithsun Electronics Tech,RES 1.65 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,369,,,
, *, *, *,,CF18JT1M65,0,0,Zenithsun Electronics Tech,RES 1.65M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,370,,,
, *, *, *,,CF18JT1K65,0,0,Zenithsun Electronics Tech,RES 1.65K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,371,,,
, *, *, *,,CF18JT1M62,0,0,Zenithsun Electronics Tech,RES 1.62M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,372,,,
, *, *, *,,CF18JT1M58,0,0,Zenithsun Electronics Tech,RES 1.58M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,373,,,
, *, *, *,,CF18JT1R58,0,0,Zenithsun Electronics Tech,RES 1.58 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,374,,,
, *, *, *,,CF18JT1R47,0,0,Zenithsun Electronics Tech,RES 1.47 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,375,,,
, *, *, *,,CF18JT1M45,0,0,Zenithsun Electronics Tech,RES 1.45M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,376,,,
, *, *, *,,CF18JT1K45,0,0,Zenithsun Electronics Tech,RES 1.45K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,377,,,
, *, *, *,,CF18JT1M43,0,0,Zenithsun Electronics Tech,RES 1.43M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,378,,,
, *, *, *,,CF18JT1K43,0,0,Zenithsun Electronics Tech,RES 1.43K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,379,,,
, *, *, *,,CF18JT1R43,0,0,Zenithsun Electronics Tech,RES 1.43 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,380,,,
, *, *, *,,CF18JT1R4,0,0,Zenithsun Electronics Tech,RES 1.4 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,381,,,
, *, *, *,,CF18JT1M3,0,0,Zenithsun Electronics Tech,RES 1.3M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,382,,,
, *, *, *,,CF18JT1M37,0,0,Zenithsun Electronics Tech,RES 1.37M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,383,,,
, *, *, *,,CF18JT1R33,0,0,Zenithsun Electronics Tech,RES 1.33 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,384,,,
, *, *, *,,CF18JT1K30,0,0,Zenithsun Electronics Tech,RES 1.30K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,385,,,
, *, *, *,,CF18JT1R3,0,0,Zenithsun Electronics Tech,RES 1.3 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,386,,,
, *, *, *,,CF18JT1M27,0,0,Zenithsun Electronics Tech,RES 1.27M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,387,,,
, *, *, *,,CF18JT1M24,0,0,Zenithsun Electronics Tech,RES 1.24M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,388,,,
, *, *, *,,CF18JT1R24,0,0,Zenithsun Electronics Tech,RES 1.24 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,389,,,
, *, *, *,,CF18JT1M21,0,0,Zenithsun Electronics Tech,RES 1.21M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,390,,,
, *, *, *,,CF18JT1R21,0,0,Zenithsun Electronics Tech,RES 1.21 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,391,,,
, *, *, *,,CF18JT1K18,0,0,Zenithsun Electronics Tech,RES 1.18K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,392,,,
, *, *, *,,CF18JT1R18,0,0,Zenithsun Electronics Tech,RES 1.18 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,393,,,
, *, *, *,,CF18JT1M15,0,0,Zenithsun Electronics Tech,RES 1.15M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,394,,,
, *, *, *,,CF18JT1R13,0,0,Zenithsun Electronics Tech,RES 1.13 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,395,,,
, *, *, *,,CF18JT1R07,0,0,Zenithsun Electronics Tech,RES 1.07 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,396,,,
, *, *, *,,CF18JT825K,0,0,Zenithsun Electronics Tech,RES 825K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,397,,,
, *, *, *,,CF18JT73K2,0,0,Zenithsun Electronics Tech,RES 73.2K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,398,,,
, *, *, *,,CF18JT64K9,0,0,Zenithsun Electronics Tech,RES 64.9K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,399,,,
, *, *, *,,CF18JT6R81,0,0,Zenithsun Electronics Tech,RES 6.81 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,400,,,
, *, *, *,,CF18JT237K,0,0,Zenithsun Electronics Tech,RES 237K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,401,,,
, *, *, *,,CF18JT226,0,0,Zenithsun Electronics Tech,RES 226 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,402,,,
, *, *, *,,CF18JT160K,0,0,Zenithsun Electronics Tech,RES 160K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,403,,,
, *, *, *,,CF18JT113K,0,0,Zenithsun Electronics Tech,RES 113K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,404,,,
, *, *, *,,CF18JT16K5,0,0,Zenithsun Electronics Tech,RES 16.5K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,405,,,
, *, *, *,,CF18JT480K,0,0,Zenithsun Electronics Tech,RES 480K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,406,,,
, *, *, *,,CF18JT78,0,0,Zenithsun Electronics Tech,RES 78 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,407,,,
, *, *, *,,CF18JT4K2,0,0,Zenithsun Electronics Tech,RES 4.2K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,408,,,
, *, *, *,,CF18JT38K,0,0,Zenithsun Electronics Tech,RES 38K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,409,,,
, *, *, *,,CF18JT102K,0,0,Zenithsun Electronics Tech,RES 102K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,410,,,
, *, *, *,,CF18JT243K,0,0,Zenithsun Electronics Tech,RES 243K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,411,,,
, *, *, *,,CF18JT97K6,0,0,Zenithsun Electronics Tech,RES 97.6K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,412,,,
, *, *, *,,CF18JT93R1,0,0,Zenithsun Electronics Tech,RES 93.1 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,413,,,
, *, *, *,,CF18JT910K,0,0,Zenithsun Electronics Tech,RES 910K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,414,,,
, *, *, *,,CF18JT909K,0,0,Zenithsun Electronics Tech,RES 909K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,415,,,
, *, *, *,,CF18JT9R76,0,0,Zenithsun Electronics Tech,RES 9.76 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,416,,,
, *, *, *,,CF18JT9R09,0,0,Zenithsun Electronics Tech,RES 9.09 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,417,,,
, *, *, *,,CF18JT87R7,0,0,Zenithsun Electronics Tech,RES 87.7 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,418,,,
, *, *, *,,CF18JT86R6,0,0,Zenithsun Electronics Tech,RES 86.6 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,419,,,
, *, *, *,,CF18JT82K5,0,0,Zenithsun Electronics Tech,RES 82.5K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,420,,,
, *, *, *,,CF18JT82,0,0,Zenithsun Electronics Tech,RES 82 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,421,,,
, *, *, *,,CF18JT80K6,0,0,Zenithsun Electronics Tech,RES 80.6K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,422,,,
, *, *, *,,CF18JT8K4,0,0,Zenithsun Electronics Tech,RES 8.4K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,423,,,
, *, *, *,,CF18JT78K7,0,0,Zenithsun Electronics Tech,RES 78.7K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,424,,,
, *, *, *,,CF18JT76R8,0,0,Zenithsun Electronics Tech,RES 76.8 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,425,,,
, *, *, *,,CF18JT73R2,0,0,Zenithsun Electronics Tech,RES 73.2 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,426,,,
, *, *, *,,CF18JT7R68,0,0,Zenithsun Electronics Tech,RES 7.68 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,427,,,
, *, *, *,,CF18JT7R5,0,0,Zenithsun Electronics Tech,RES 7.5 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,428,,,
, *, *, *,,CF18JT681,0,0,Zenithsun Electronics Tech,RES 681 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,429,,,
, *, *, *,,CF18JT665,0,0,Zenithsun Electronics Tech,RES 665 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,430,,,
, *, *, *,,CF18JT649K,0,0,Zenithsun Electronics Tech,RES 649K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,431,,,
, *, *, *,,CF18JT61K9,0,0,Zenithsun Electronics Tech,RES 61.9K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,432,,,
, *, *, *,,CF18JT604,0,0,Zenithsun Electronics Tech,RES 604 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,433,,,
, *, *, *,,CF18JT60K4,0,0,Zenithsun Electronics Tech,RES 60.4K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,434,,,
, *, *, *,,CF18JT6K81,0,0,Zenithsun Electronics Tech,RES 6.81K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,435,,,
, *, *, *,,CF18JT6K49,0,0,Zenithsun Electronics Tech,RES 6.49K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,436,,,
, *, *, *,,CF18JT6R2,0,0,Zenithsun Electronics Tech,RES 6.2 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,437,,,
, *, *, *,,CF18JT6R19,0,0,Zenithsun Electronics Tech,RES 6.19 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,438,,,
, *, *, *,,CF18JT590,0,0,Zenithsun Electronics Tech,RES 590 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,439,,,
, *, *, *,,CF18JT57R6,0,0,Zenithsun Electronics Tech,RES 57.6 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,440,,,
, *, *, *,,CF18JT5K49,0,0,Zenithsun Electronics Tech,RES 5.49K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,441,,,
, *, *, *,,CF18JT5K36,0,0,Zenithsun Electronics Tech,RES 5.36K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,442,,,
, *, *, *,,CF18JT46R4,0,0,Zenithsun Electronics Tech,RES 46.4 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,443,,,
, *, *, *,,CF18JT45R3,0,0,Zenithsun Electronics Tech,RES 45.3 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,444,,,
, *, *, *,,CF18JT44R2,0,0,Zenithsun Electronics Tech,RES 44.2 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,445,,,
, *, *, *,,CF18JT43K2,0,0,Zenithsun Electronics Tech,RES 43.2K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,446,,,
, *, *, *,,CF18JT43,0,0,Zenithsun Electronics Tech,RES 43 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,447,,,
, *, *, *,,CF18JT422,0,0,Zenithsun Electronics Tech,RES 422 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,448,,,
, *, *, *,,CF18JT412K,0,0,Zenithsun Electronics Tech,RES 412K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,449,,,
, *, *, *,,CF18JT40K,0,0,Zenithsun Electronics Tech,RES 40K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,450,,,
, *, *, *,,CF18JT40K2,0,0,Zenithsun Electronics Tech,RES 40.2K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,451,,,
, *, *, *,,CF18JT4K87,0,0,Zenithsun Electronics Tech,RES 4.87K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,452,,,
, *, *, *,,CF18JT4M7,0,0,Zenithsun Electronics Tech,RES 4.7M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,453,,,
, *, *, *,,CF18JT4R77,0,0,Zenithsun Electronics Tech,RES 4.77 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,454,,,
, *, *, *,,CF18JT4R64,0,0,Zenithsun Electronics Tech,RES 4.64 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,455,,,
, *, *, *,,CF18JT4M53,0,0,Zenithsun Electronics Tech,RES 4.53M OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,456,,,
, *, *, *,,CF18JT4K53,0,0,Zenithsun Electronics Tech,RES 4.53K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,457,,,
, *, *, *,,CF18JT4K12,0,0,Zenithsun Electronics Tech,RES 4.12K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,458,,,
, *, *, *,,CF18JT4R02,0,0,Zenithsun Electronics Tech,RES 4.02 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,459,,,
, *, *, *,,CF18JT39R2,0,0,Zenithsun Electronics Tech,RES 39.2 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,460,,,
, *, *, *,,CF18JT374K,0,0,Zenithsun Electronics Tech,RES 374K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,461,,,
, *, *, *,,CF18JT374,0,0,Zenithsun Electronics Tech,RES 374 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,462,,,
, *, *, *,,CF18JT348,0,0,Zenithsun Electronics Tech,RES 348 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,463,,,
, *, *, *,,CF18JT340,0,0,Zenithsun Electronics Tech,RES 340 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,464,,,
, *, *, *,,CF18JT301K,0,0,Zenithsun Electronics Tech,RES 301K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,465,,,
, *, *, *,,CF18JT3R92,0,0,Zenithsun Electronics Tech,RES 3.92 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,466,,,
, *, *, *,,CF18JT3K4,0,0,Zenithsun Electronics Tech,RES 3.4K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,467,,,
, *, *, *,,CF18JT3K24,0,0,Zenithsun Electronics Tech,RES 3.24K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,468,,,
, *, *, *,,CF18JT3R01,0,0,Zenithsun Electronics Tech,RES 3.01 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,469,,,
, *, *, *,,CF18JT293,0,0,Zenithsun Electronics Tech,RES 293 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,470,,,
, *, *, *,,CF18JT27K6,0,0,Zenithsun Electronics Tech,RES 27.6K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,471,,,
, *, *, *,,CF18JT27,0,0,Zenithsun Electronics Tech,RES 27 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,472,,,
, *, *, *,,CF18JT267,0,0,Zenithsun Electronics Tech,RES 267 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,473,,,
, *, *, *,,CF18JT255,0,0,Zenithsun Electronics Tech,RES 255 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,474,,,
, *, *, *,,CF18JT249,0,0,Zenithsun Electronics Tech,RES 249 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,475,,,
, *, *, *,,CF18JT243,0,0,Zenithsun Electronics Tech,RES 243 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,476,,,
, *, *, *,,CF18JT232,0,0,Zenithsun Electronics Tech,RES 232 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,477,,,
, *, *, *,,CF18JT23K7,0,0,Zenithsun Electronics Tech,RES 23.7K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,478,,,
, *, *, *,,CF18JT22R5,0,0,Zenithsun Electronics Tech,RES 22.5 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,479,,,
, *, *, *,,CF18JT21K,0,0,Zenithsun Electronics Tech,RES 21K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,480,,,
, *, *, *,,CF18JT20K5,0,0,Zenithsun Electronics Tech,RES 20.5K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,481,,,
, *, *, *,,CF18JT2K94,0,0,Zenithsun Electronics Tech,RES 2.94K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,482,,,
, *, *, *,,CF18JT2R74,0,0,Zenithsun Electronics Tech,RES 2.74 OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,483,,,
, *, *, *,,CF18JT2K5,0,0,Zenithsun Electronics Tech,RES 2.5K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,484,,,
, *, *, *,,CF18JT2K49,0,0,Zenithsun Electronics Tech,RES 2.49K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,485,,,
, *, *, *,,CF18JT2K43,0,0,Zenithsun Electronics Tech,RES 2.43K OHM 1/8W 1% AXIAL,Cut Tape (CT),CF,Active,100,,205,486,,,
