21.5Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
21.5KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
210Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
22.1Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
22.1KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
220KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
221Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
232KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
24.3Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
24.3KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
24.9KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
240KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
243Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
243KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
249KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
26.7KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
267Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
27.4KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
270Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
270KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
274Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
274KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
28.7Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
280Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
280KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
28KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
2KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
3.09KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
3.16KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
3.32MOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
3.48KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
3.4KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
3.4MOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
3.9KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
30.1KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
309KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
30KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
31.6KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
316KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
33Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
33.2KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
340KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
348KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
35.7Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
36.5Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
36.5KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
37.4KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
374Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
374KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
39.2Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
390KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
39KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
4.42KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
4.53KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
4.64KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
4.7MOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
41.2Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
412Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
422Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
43.2KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
44.2KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
475Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
499Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
5.23KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
5.6Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
510KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
511KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
53.6KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
549Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
56Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
56.2Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
56KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
6.19KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
6.98KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
604Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
61.9KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
619KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
64.9KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
665Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
68.1Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
680Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
681KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
732KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
750KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
768Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
80.6KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
82.5KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
820KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
825KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
866KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
887Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
95.3KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
97.6KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
1.2KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
1.2MOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
1.3KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
1.8MOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
11Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
110Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
110KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
12Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
13KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
150KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
180KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
2.2MOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
2.7Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
2.7KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
2.7MOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
20Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
22MOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
27Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
270KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
27KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
3.3Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
3.3MOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
3.9Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
30Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
30KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
330KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
33KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
39Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
390KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
39KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
4.7MOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
43Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
5.1KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
5.6KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
56Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
560Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
560KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
56KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
6.2KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
6.8MOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
620Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
620KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
62KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
68Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
680Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
680KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
68KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
8.2Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
8.2KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
8.2MOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
820Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
820KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
82KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
91Ohms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
910KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
91KOhms, ,1/10W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0603 (1608 Metric),0603,0.063 L x 0.031 W (1.60mm x 0.80mm),-,2,-,
6.8KOhms, ,1/16W,Thick Film,Automotive AEC-Q200,-,-20°C ~ 125°C,0402 (1005 Metric),0402,0.039 L x 0.020 W (1.00mm x 0.50mm),-,2,-,
